"","settings","features","rm","full.AUC","Mean.AUC","Var.AUC","Mean.AUC.DIFF","Var.AUC.DIFF","Mean.OR10","Var.OR10","Mean.ORmin","Var.ORmin","AICc","delta.AICc","w.AIC","nparam","sel.cri","rankAICc"
"100","QH_3.5","QH",3.5,0.8848,0.870190231953934,0.00930090328604161,0.0375941740611222,0.00584708284188893,0.180981362968088,0.0517745379081395,0.0201072386058981,0.00161720417741808,36111.3988175877,169.483066496912,1.56052301555593e-37,51,"",52
"101","LPQ_3.5","LPQ",3.5,0.8749,0.860479691058405,0.0185059407807865,0.0390921030783825,0.0168416550816592,0.284283202167834,0.117916857096037,0.00201072386058981,1.61720417741808e-05,36496.138787368,554.223036277261,4.44679651550007e-121,13,"",83
"102","LPH_3.5","LPH",3.5,0.8853,0.871418306325492,0.00689228799029798,0.0329355573803346,0.00438726612198568,0.164227132520396,0.0354199409453929,0.0194369973190349,0.00151118745912067,36087.2621923985,145.346441307782,2.71939155167972e-32,43,"",43
"103","LQH_3.5","LQH",3.5,0.8848,0.872508823762576,0.00899980909511241,0.0355800672521427,0.0053927363056822,0.172268226238865,0.0471934351379634,0.0214477211796247,0.00184001897519568,36098.0023080559,156.086556965107,1.26556734837597e-34,45,"",45
"104","PQH_3.5","PQH",3.5,0.8853,0.870851825957076,0.00733006959334833,0.0340789091208019,0.0047571288185061,0.167578338954712,0.0386404121045304,0.0214477211796247,0.00184001897519568,36081.5648197333,139.64906864251,4.69505299760507e-31,40,"",41
"105","LPQH_3.5","LPQH",3.5,0.8852,0.870689739002277,0.007289552056371,0.0341268323028699,0.00477175757212261,0.168248580241575,0.0387356152592521,0.0214477211796247,0.00184001897519568,36090.6105225651,148.694771474344,5.09789735182653e-33,44,"",44
"106","L_4","L",4,0.8062,0.783551900278186,0.0435722456456924,0.0535308751119069,0.0343635767909569,0.224626322465335,0.0543811932982289,0.0046916890080429,5.92974865053296e-05,38101.5305177171,2159.61476662632,0,9,"",112
"107","P_4","P",4,0.8718,0.853818660904754,0.0191062916014726,0.0406981045115503,0.0187268555568419,0.321148274669203,0.144828511117742,0.00268096514745308,2.87502964874325e-05,36583.0073179375,641.091566846771,6.09235943786255e-140,15,"",92
"108","Q_4","Q",4,0.8493,0.859283127486379,0.00855566109133756,0.0184267237561834,0.00407179519689491,0.140188532387789,0.0198742881568571,0.00402144772117962,6.46881670967232e-05,36939.7303565945,997.814605503794,2.10553221086261e-217,5,"",104
"109","H_4","H",4,0.8836,0.870607915063132,0.00950313493516706,0.0372445489642162,0.00574969580330459,0.165567615094122,0.0461723584442034,0.0201072386058981,0.00161720417741808,36114.190908401,172.27515731028,3.86345058372895e-38,36,"",53
